,Intangible Assets (Period 1),Total Assets (Period 1),Total Current Liabilities (Period 1),Total Non Current Liabilities (Incl Provisions) (Period 1),Loan ID,Company Name,RR1,RR1 distribution Max 8.333333333333334,RR1 distribution Max 25.0,RR1 distribution Max 41.66666666666667,RR1 distribution Max 58.333333333333336,RR1 distribution Max 75.0,RR1 distribution Max 91.66666666666667,RR2,RR2 distribution Mid 8.333333333333334,RR2 distribution Mid 25.0,RR2 distribution Mid 41.66666666666667,RR2 distribution Mid 58.333333333333336,RR2 distribution Mid 75.0,RR2 distribution Mid 91.66666666666667,RR3,RR3 distribution Mid 8.333333333333334,RR3 distribution Mid 25.0,RR3 distribution Mid 41.66666666666667,RR3 distribution Mid 58.333333333333336,RR3 distribution Mid 75.0,RR3 distribution Mid 91.66666666666667,RR4,RR4 distribution Mid 8.333333333333334,RR4 distribution Mid 25.0,RR4 distribution Mid 41.66666666666667,RR4 distribution Mid 58.333333333333336,RR4 distribution Mid 75.0,RR4 distribution Mid 91.66666666666667
10,0.0,1984237.0,1401553.0,0.0,32,TECHLAND SYSTEMS INTERNATIONAL LIMITED,91.66666666666666,7.96634059964055,5.842403144559203,9.143488655822988,11.82773553563832,28.372733861737252,36.84729820260168,91.66666666666666,9.443199868167863,8.870533294225748,13.272495164275183,13.945570482561504,25.93653749669359,28.53166369407611,91.66666666666666,11.614386608028045,14.012819008531904,9.67065879741282,13.427653200930173,23.5326031891597,27.741879195937358,91.66666666666666,12.359397411355408,12.071508177638304,12.846464217993397,14.713987024177872,22.581875357380483,25.426767811454543
11,0.0,4795762.0,1317190.0,75186.0,33,JANSPEED TECHNOLOGIES LIMITED,91.66666666666666,11.950177283019729,6.310655889302518,12.249883806250535,8.210129349007309,29.085698724317368,32.19345494810254,91.66666666666666,11.519580940267552,9.430922446773337,11.632202958795908,8.097760434277443,22.799472942986476,36.52006027689929,91.66666666666666,9.70463588004383,13.510143462904484,13.573272232808659,12.499049349218957,23.41115297025778,27.301746104766288,91.66666666666666,13.977285984311832,11.717095690605403,14.329879555669505,12.855209796646294,22.412267880305713,24.708261092461264
12,0.0,46126000.0,35041000.0,10246000.0,34,EAGLEMOSS LIMITED,91.66666666666666,2.896750073999906,6.755666132308816,11.816801112147354,17.80322083059659,29.648687451836793,31.078874399110536,75.0,4.4412926863754265,9.367171421912838,13.552172979559876,22.932063318899367,25.648574275292958,24.058725317959546,75.0,7.073365091131126,12.5118631686546,11.7452880511241,20.709660657306355,25.247008341624944,22.712814690158883,75.0,4.750335233795135,10.920209563905729,11.683201761881996,22.13299870228811,25.717736426333648,24.795518311795384
13,0.0,3839270.0,3128787.0,64382.0,36,SMARTS PLUMBING SPECIALISTS LIMITED,75.0,6.073347406734877,6.559180448445804,9.485199782246529,14.411569121461977,32.90089634607693,30.569806895033892,91.66666666666666,5.960927671019801,8.76126749899456,11.921355944918083,15.790575708996005,28.240411486765687,29.325461689305865,75.0,8.718010740435936,10.174720881096093,9.4308782146623,17.366284118761723,28.499913086324895,25.810192958719053,91.66666666666666,5.751378468651335,11.243823787864713,12.023217389334615,21.03785295464739,24.480537756475954,25.46318964302599
14,0.0,1510176.0,1083740.0,365044.0,37,GEM VENDING LIMITED,91.66666666666666,2.877557467331076,6.332642977892583,11.837100871406655,17.900836888859253,29.811413104448025,31.240448690062404,91.66666666666666,4.391808623418729,9.133516943728852,13.086159492396135,22.62945251057599,25.28900475207295,25.470057677807333,75.0,3.2427991310325788,12.92065608311793,12.132601298019638,21.36674544948099,26.733606028989627,23.603592009359247,75.0,4.067831650328358,9.633686076791944,11.499648716174546,21.698554811911393,28.956403329567504,24.14387541522625
15,0.0,843589.0,562395.0,26509.0,39,FATHERSON BAKERY LIMITED,91.66666666666666,6.451880587556358,5.938764940581455,9.277703969145637,12.053988101010408,28.869701149298194,37.407961252407965,91.66666666666666,6.106682212025158,7.7516436626715715,13.083879316902284,13.353072035167092,26.07913138741127,33.62559138582263,91.66666666666666,9.060351650376566,12.052596165480644,11.883879566862872,12.387742185605093,27.00967680605047,27.60575362562437,75.0,8.727747000809812,8.882469360808614,11.102364003003347,12.232479511095761,30.674423428501314,28.38051669578116
16,0.0,5750000.0,4520000.0,0.0,40,REDINGTON LIMITED,91.66666666666666,6.776463384529803,6.23585219092496,9.306401133509073,12.655592779132748,30.180448102170036,34.84524240973338,91.66666666666666,10.887654545811069,8.460735468342277,13.069558721536417,13.695293913870032,25.698452831530872,28.188304518909334,91.66666666666666,11.399882058413686,14.083958405132805,9.806842474687809,14.722318984406229,23.64970297091865,26.337295106440816,91.66666666666666,8.768733269991206,11.830194401355618,10.69167036674616,20.66366705039647,23.061112223887974,24.984622687622572
17,0.0,670403.0,398155.0,0.0,41,DIGITAL ORIGIN SOLUTIONS LIMITED,91.66666666666666,8.260471556893373,6.020143099234397,9.332375014435442,10.692529617380705,28.012850251626126,37.68163046042995,91.66666666666666,9.440268945243472,8.86849839630967,13.270167666658756,13.942555818982132,25.954382137678287,28.524127035127684,91.66666666666666,11.347758997131649,13.621577082137195,12.82167498435786,12.987506033736123,22.581885308020556,26.639597594616614,91.66666666666666,12.693241426408463,12.104442720191374,12.885109953940313,14.725220246687329,22.12832128145051,25.463664371322015
18,0.0,4329470.0,798020.0,0.0,43,BCM SCAFFOLDING SERVICES LIMITED,91.66666666666666,11.889455497349655,6.896439586898021,12.566875234122335,8.15070624851392,28.94680107014157,31.549722362974496,91.66666666666666,12.178516242056592,9.91955805270566,12.666972060296516,8.730809038230197,23.183251766989752,33.320892839721274,91.66666666666666,14.076674578322173,13.893835095106283,13.788969050245903,11.55075817045012,21.241533764817135,25.448229341058383,91.66666666666666,19.94196992596997,11.725385782546608,14.51170712268975,10.896097603131158,18.2050986816282,24.719740884034316
19,0.0,6117669.0,3462628.0,515971.0,44,WILTON UK (GROUP) LIMITED,91.66666666666666,6.785564702488064,6.201359129427147,9.692831580078746,7.863792603800748,29.98099253016321,39.47545945404209,91.66666666666666,5.004310705614117,7.88880981460927,13.515123795229316,12.408368343918637,26.567292203907094,34.61609513672156,91.66666666666666,8.491652539413021,9.97482095437772,12.46532478734054,12.342846080478502,27.698095919711974,29.02725971867825,75.0,8.521627798528419,8.701310101193894,10.901004985005432,12.056140847009702,32.080997268233254,27.7389190000293
20,0.0,1948566.0,172290.0,0.0,45,SWT SOFTWARE LIMITED,91.66666666666666,11.889455497349655,6.896439586898021,12.566875234122335,8.15070624851392,28.94680107014157,31.549722362974496,91.66666666666666,12.192116014197955,9.929333576021449,12.49991707445411,8.82366289506902,23.208727763280717,33.34624267697675,91.66666666666666,14.535789353410328,14.037514733306706,13.932382615042252,11.701621790560564,20.104451861900603,25.688239645779543,91.66666666666666,19.678345278729704,11.53905518904335,15.80609653763408,10.719820112866769,17.944594155880825,24.31208872584528
21,0.0,1495000.0,567000.0,6000.0,47,APOLLO LIGHTING LIMITED,91.66666666666666,10.215903797630647,6.541711747969464,11.379818564773576,12.1227016562366,27.275587200929248,32.46427703246047,91.66666666666666,11.561751877276127,9.460793527154413,11.279327866906282,8.139265514385883,22.87493672500182,36.68392448927547,91.66666666666666,13.533246652606268,13.218501051515355,13.157992772890859,12.592786458892741,20.96757523982064,26.52989782427414,91.66666666666666,14.183551421964818,11.93788601276994,14.790698050168444,13.12386180845989,20.750654932981043,25.213347773655865
22,0.0,2968904.0,2209501.0,70000.0,48,RALPH COLEMAN INTERNATIONAL LIMITED,91.66666666666666,6.415564247581463,6.046045913683272,9.476097580201053,12.257652951768412,29.312413014474103,36.492226292291704,91.66666666666666,6.12276327177587,7.777218360106443,13.132524522648193,13.394036418953121,25.836144994004577,33.73731243251179,75.0,9.28188567888146,10.842787425075603,10.489416531183457,13.696478499042383,28.091150458182945,27.59828140763416,75.0,5.929935945825321,11.42857029222032,11.493443031205604,17.637308255080843,28.06556872630458,25.445173749363338
23,0.0,2960000.0,1218000.0,524000.0,52,NGH HOLDINGS LIMITED,91.66666666666666,5.429309360236763,6.309191251011637,9.77299718508273,7.971178289396863,30.41320437447583,40.10411953979619,91.66666666666666,4.988229645863403,7.863235117174399,13.466478589483405,12.367403960132606,26.810278597313797,34.50437409003239,91.66666666666666,5.408241205943187,9.540296918781642,12.694064031058755,13.249371447439234,28.167488072019157,30.940538324758016,75.0,8.406523700347583,8.713683940238111,10.915130872055911,12.077081190007608,32.11591821554294,27.771662081807847
24,0.0,157382.0,229000.0,0.0,55,FINITOR WEALTH LIMITED,75.0,8.515335972603854,14.056341322459307,15.751025215411094,19.06895730432202,29.0720583675437,13.536281817660015,58.33333333333333,11.329239004344693,18.190562584571097,18.263541640699646,20.029189294187667,18.43425198118725,13.753215495009652,25.0,14.088164219372882,21.527596885848652,17.521103239710023,20.329590335177123,12.47221780548789,14.061327514403438,25.0,18.660229243757843,23.205053273700912,17.587216044028338,21.628513339868462,10.701864255944471,8.217123842699973
